seg	tick	x	y	z	vx	vy	vz	fx	fy	fz	ux	uy	uz	avx	avy	avz	ground	boost
land_flat_drop	29	0.0000	0.0000	278.9974	0.0000	0.0000	-162.3077	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	30	0.0000	0.0000	277.6023	0.0000	0.0000	-167.7177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	31	0.0000	0.0000	276.1573	0.0000	0.0000	-173.1277	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	32	0.0000	0.0000	274.6722	0.0000	0.0000	-178.5377	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	33	0.0000	0.0000	273.1371	0.0000	0.0000	-183.9477	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	34	0.0000	0.0000	271.5620	0.0000	0.0000	-189.3577	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	35	0.0000	0.0000	269.9370	0.0000	0.0000	-194.7677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	36	0.0000	0.0000	268.2719	0.0000	0.0000	-200.1777	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	37	0.0000	0.0000	266.5568	0.0000	0.0000	-205.5876	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	38	0.0000	0.0000	264.8017	0.0000	0.0000	-210.9977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	39	0.0000	0.0000	262.9966	0.0000	0.0000	-216.4077	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	40	0.0000	0.0000	261.1515	0.0000	0.0000	-221.8177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	41	0.0000	0.0000	259.2564	0.0000	0.0000	-227.2277	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	42	0.0000	0.0000	257.3214	0.0000	0.0000	-232.6377	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	43	0.0000	0.0000	255.3363	0.0000	0.0000	-238.0477	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	44	0.0000	0.0000	253.3112	0.0000	0.0000	-243.4577	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	45	0.0000	0.0000	251.2361	0.0000	0.0000	-248.8677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	46	0.0000	0.0000	249.1210	0.0000	0.0000	-254.2777	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	47	0.0000	0.0000	246.9559	0.0000	0.0000	-259.6877	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	48	0.0000	0.0000	244.7509	0.0000	0.0000	-265.0977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	49	0.0000	0.0000	242.4958	0.0000	0.0000	-270.5077	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	50	0.0000	0.0000	240.2007	0.0000	0.0000	-275.9177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	51	0.0000	0.0000	237.8556	0.0000	0.0000	-281.3277	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	52	0.0000	0.0000	235.4705	0.0000	0.0000	-286.7377	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	53	0.0000	0.0000	233.0354	0.0000	0.0000	-292.1476	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	54	0.0000	0.0000	230.5603	0.0000	0.0000	-297.5576	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	55	0.0000	0.0000	228.0353	0.0000	0.0000	-302.9677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	56	0.0000	0.0000	225.4702	0.0000	0.0000	-308.3777	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	57	0.0000	0.0000	222.8551	0.0000	0.0000	-313.7877	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	58	0.0000	0.0000	220.2000	0.0000	0.0000	-319.1977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	59	0.0000	0.0000	217.4949	0.0000	0.0000	-324.6077	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	60	0.0000	0.0000	214.7399	0.0000	0.0000	-330.0177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	61	0.0000	0.0000	211.9448	0.0000	0.0000	-335.4276	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	62	0.0000	0.0000	209.0997	0.0000	0.0000	-340.8376	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	63	0.0000	0.0000	206.2146	0.0000	0.0000	-346.2477	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	64	0.0000	0.0000	203.2795	0.0000	0.0000	-351.6577	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	65	0.0000	0.0000	200.3044	0.0000	0.0000	-357.0677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	66	0.0000	0.0000	197.2794	0.0000	0.0000	-362.4777	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	67	0.0000	0.0000	194.2143	0.0000	0.0000	-367.8877	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	68	0.0000	0.0000	191.0992	0.0000	0.0000	-373.2977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	69	0.0000	0.0000	187.9441	0.0000	0.0000	-378.7076	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	70	0.0000	0.0000	184.7390	0.0000	0.0000	-384.1176	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	71	0.0000	0.0000	181.4939	0.0000	0.0000	-389.5276	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	72	0.0000	0.0000	178.1989	0.0000	0.0000	-394.9376	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	73	0.0000	0.0000	174.8638	0.0000	0.0000	-400.3477	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	74	0.0000	0.0000	171.4787	0.0000	0.0000	-405.7577	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	75	0.0000	0.0000	168.0536	0.0000	0.0000	-411.1677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	76	0.0000	0.0000	164.5785	0.0000	0.0000	-416.5777	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	77	0.0000	0.0000	161.0634	0.0000	0.0000	-421.9877	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	78	0.0000	0.0000	157.4984	0.0000	0.0000	-427.3977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	79	0.0000	0.0000	153.8932	0.0000	0.0000	-432.8077	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	80	0.0000	0.0000	150.2382	0.0000	0.0000	-438.2177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	81	0.0000	0.0000	146.5431	0.0000	0.0000	-443.6277	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	82	0.0000	0.0000	142.7980	0.0000	0.0000	-449.0377	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	83	0.0000	0.0000	139.0129	0.0000	0.0000	-454.4477	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	84	0.0000	0.0000	135.1778	0.0000	0.0000	-459.8577	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	85	0.0000	0.0000	131.3027	0.0000	0.0000	-465.2677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	86	0.0000	0.0000	127.3777	0.0000	0.0000	-470.6777	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	87	0.0000	0.0000	123.4126	0.0000	0.0000	-476.0877	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	88	0.0000	0.0000	119.3975	0.0000	0.0000	-481.4977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	89	0.0000	0.0000	115.3424	0.0000	0.0000	-486.9077	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	90	0.0000	0.0000	111.2374	0.0000	0.0000	-492.3177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
